"Lon" "Lat" "Year" "BNE" "BINE" "BNS" "IBS" "TeBS" "TeNE" "C3G" "HSE" "HSS" "LSE" "LSS" "GRT" "EPDS" "SPDS" "CLM" "Total"
-103.25 57.25 2005 1.789 0.137 0 0.003 0 0 0.092 0 0.025 0.006 0.016 0 0 0 0 2.068
-97.25 53.75 2005 3.215 0.802 0 1.323 0 0 0.018 0 0.035 0.002 0.007 0 0 0 0 5.402
-93.25 52.25 2005 2.547 0.628 0 0.983 0 0 0.029 0 0.11 0.001 0.005 0 0 0 0 4.303
-89.75 51.75 2005 2.506 0.148 0 0.001 0 0 0.078 0 0.009 0.002 0.006 0 0 0 0 2.75
-86.25 53.75 2005 1.886 0.132 0 0.022 0 0 0.128 0 0.054 0.003 0.011 0 0 0 0 2.235
-82.25 52.75 2005 2.585 0.314 0 0.03 0 0 0.1 0 0.076 0.002 0.006 0 0 0 0 3.113
-76.75 52.25 2005 1.8 0.154 0 0.008 0 0 0.136 0 0.043 0.002 0.005 0 0 0 0 2.148
-72.25 50.75 2005 1.388 0.078 0 0.001 0 0 0.108 0 0.014 0.002 0.006 0 0 0 0 1.599
-65.75 53.75 2005 0.171 0.033 0 0 0 0 0.075 0 0.01 0.005 0.01 0 0 0 0 0.305
-57.75 48.75 2005 4.888 0.289 0 0.001 0.171 0 0.045 0.012 0.013 0.001 0.003 0 0 0 0 5.422
14.25 64.75 2005 1.176 0.045 0 0.001 0 0 0.099 0.024 0.012 0.005 0.009 0 0 0 0 1.37
20.75 67.75 2005 1.756 0.071 0 0 0 0 0.062 0 0.008 0.003 0.006 0 0 0 0 1.906
25.75 68.25 2005 1.506 0.127 0 0.002 0 0 0.142 0 0.032 0.002 0.007 0 0 0 0 1.817
29.25 64.25 2005 3.359 0.281 0 0.002 0 0 0.056 0.013 0.016 0.002 0.007 0 0 0 0 3.737
32.75 63.25 2005 3.073 0.179 0 0.001 0 0 0.055 0.029 0.019 0.001 0.004 0 0 0 0 3.361
36.25 60.25 2005 3.406 0.678 0 2.427 0 0 0.047 0.018 0.072 0.001 0.003 0 0 0 0 6.651
39.75 60.75 2005 3.116 0.613 0 2.153 0 0 0.037 0.005 0.132 0 0.001 0 0 0 0 6.057
43.25 58.75 2005 4.332 0.276 0 1.644 0 0 0.061 0.02 0.08 0.001 0.003 0 0 0 0 6.418
46.25 62.75 2005 2.795 0.611 0 0.388 0 0 0.067 0 0.157 0.001 0.004 0 0 0 0 4.022
49.25 64.75 2005 1.911 0.259 0 0.055 0 0 0.149 0 0.097 0.002 0.01 0 0 0 0 2.484
52.25 64.25 2005 2.2 0.231 0 0.009 0 0 0.119 0 0.025 0.001 0.004 0 0 0 0 2.589
55.75 59.75 2005 3.51 0.825 0 0.552 0 0 0.097 0 0.093 0.002 0.008 0 0 0 0 5.088
58.75 62.75 2005 1.643 0.174 0 0.021 0 0 0.165 0 0.082 0.003 0.008 0 0 0 0 2.096
61.75 63.25 2005 1.913 0.093 0 0.001 0 0 0.059 0 0.01 0.002 0.006 0 0 0 0 2.084
65.25 62.25 2005 1.698 0.14 0 0.002 0 0 0.077 0 0.014 0.004 0.011 0 0 0 0 1.946
68.75 61.25 2005 2.253 0.356 0 0.982 0 0 0.097 0 0.088 0.002 0.006 0 0 0 0 3.783
72.25 61.25 2005 2.356 0.378 0 0.003 0 0 0.087 0 0.022 0.001 0.004 0 0 0 0 2.851
75.75 63.25 2005 1.297 0.058 0 0.002 0 0 0.116 0 0.027 0.004 0.014 0 0 0 0 1.517
79.75 62.25 2005 1.619 0.114 0 0 0 0 0.082 0 0.016 0.002 0.006 0 0 0 0 1.84
83.75 63.75 2005 0.402 0.114 0 0.002 0 0 0.199 0 0.073 0.006 0.022 0 0 0 0 0.816
93.75 54.75 2005 2.593 1.227 0 0.431 0 0 0.075 0 0.064 0.002 0.007 0 0 0 0 4.4
102.75 55.75 2005 2.959 0.335 0 1.126 0 0 0.022 0 0.053 0.001 0.002 0 0 0 0 4.498
113.75 52.75 2005 2.041 1.18 0.904 0.015 0 0 0.042 0 0.06 0.002 0.005 0 0 0 0 4.248
139.75 49.75 2005 2.338 0.198 0 0 0 0 0.069 0 0.007 0.001 0.004 0 0 0 0 2.617
156.25 54.75 2005 2.796 0.146 0 0 0 0 0.032 0.027 0.014 0.002 0.002 0 0 0 0 3.019
45.75 58.75 2005 2.556 0.417 0 3.446 0 0 0.099 0.017 0.098 0.003 0.013 0 0 0 0 6.648
82.75 57.75 2005 3.196 0.459 0 0.198 0 0 0.055 0 0.065 0.002 0.006 0 0 0 0 3.981
-159.75 61.75 2005 2.003 0.21 0 0.005 0 0 0.08 0 0.017 0.003 0.008 0 0 0 0 2.326
-155.25 64.25 2005 3.121 0.225 0 0.003 0 0 0.069 0 0.023 0.003 0.007 0 0 0 0 3.451
-149.75 65.75 2005 3.689 2.563 0 0.705 0 0 0.012 0 0.065 0.001 0.004 0 0 0 0 7.039
-134.75 61.75 2005 4.859 3.165 0 0.035 0 0 0.035 0 0.048 0.004 0.01 0 0 0 0 8.156
-126.75 58.25 2005 2.827 0.073 0 0 0 0 0.095 0 0.015 0.003 0.004 0 0 0 0 3.018
-122.75 62.75 2005 5.057 0.718 0 0.005 0 0 0.02 0 0.044 0.001 0.003 0 0 0 0 5.849
-117.25 61.75 2005 2.663 1.149 0 0.548 0 0 0.006 0 0.157 0 0.001 0 0 0 0 4.525
-112.25 56.25 2005 4.079 1.119 0 2.646 0 0 0.019 0 0.05 0.001 0.004 0 0 0 0 7.919
-107.75 56.75 2005 4.152 1.021 0 0.071 0 0 0.035 0 0.026 0.002 0.008 0 0 0 0 5.316
-103.25 57.75 2005 1.851 0.126 0 0.002 0 0 0.073 0 0.015 0.003 0.009 0 0 0 0 2.079
-97.25 54.25 2005 3.136 0.602 0 0.594 0 0 0.023 0 0.06 0.001 0.004 0 0 0 0 4.421
-93.25 52.75 2005 2.772 0.789 0 0.447 0 0 0.037 0 0.105 0.002 0.006 0 0 0 0 4.157
-89.75 52.25 2005 2.034 0.112 0 0.005 0 0 0.111 0 0.028 0.006 0.019 0 0 0 0 2.315
-86.25 54.25 2005 1.768 0.154 0 0.015 0 0 0.154 0 0.046 0.003 0.012 0 0 0 0 2.152
-82.25 53.25 2005 2.985 0.775 0 0.075 0 0 0.031 0 0.07 0 0.001 0 0 0 0 3.935
-76.75 52.75 2005 2.48 0.135 0 0.002 0 0 0.083 0 0.006 0.002 0.006 0 0 0 0 2.713
-72.25 51.25 2005 1.169 0.044 0 0.001 0 0 0.095 0 0.013 0.003 0.005 0 0 0 0 1.331
-65.25 48.75 2005 4.164 0.312 0 0.018 0 0 0.071 0.028 0.027 0.002 0.006 0 0 0 0 4.63
-57.75 49.25 2005 2.728 0.414 0 0.004 3.085 0 0.015 0 0.001 0 0 0 0 0 0 6.248
14.75 61.25 2005 4.35 0.554 0 0.004 0.05 0 0.033 0.046 0.046 0.001 0.003 0 0 0 0 5.088
21.25 64.75 2005 5.088 1.937 0 0.022 0.022 0 0.024 0.018 0.051 0.003 0.007 0 0 0 0 7.171
25.75 68.75 2005 1.699 0.076 0 0.001 0 0 0.055 0 0.01 0.003 0.007 0 0 0 0 1.851
29.25 64.75 2005 3.017 0.625 0 0.219 0 0 0.085 0.028 0.149 0.001 0.005 0 0 0 0 4.13
32.75 63.75 2005 2.551 0.157 0 0.002 0 0 0.066 0.032 0.02 0.002 0.006 0 0 0 0 2.835
36.25 60.75 2005 4.465 0.94 0 1.476 0 0 0.054 0.006 0.02 0.001 0.004 0 0 0 0 6.966
39.75 61.75 2005 3.362 0.33 0 1.406 0 0 0.052 0.003 0.109 0.001 0.003 0 0 0 0 5.266
43.25 59.25 2005 4.107 0.392 0 2.035 0 0 0.05 0.003 0.081 0 0.001 0 0 0 0 6.669
46.25 63.25 2005 2.74 0.515 0 0.274 0 0 0.063 0 0.161 0.002 0.006 0 0 0 0 3.761
49.25 65.25 2005 2.153 0.232 0 0.045 0 0 0.146 0 0.066 0.003 0.012 0 0 0 0 2.657
52.25 64.75 2005 2.113 0.211 0 0.015 0 0 0.129 0 0.045 0.002 0.007 0 0 0 0 2.522
55.75 60.25 2005 3.233 0.17 0 0.001 0 0 0.034 0 0.009 0.001 0.003 0 0 0 0 3.451
58.75 63.25 2005 1.08 0.048 0 0 0 0 0.247 0 0.01 0.002 0.003 0 0 0 0 1.391
61.75 63.75 2005 2.335 0.154 0 0.001 0 0 0.08 0 0.014 0.002 0.005 0 0 0 0 2.59
65.25 62.75 2005 2.231 0.144 0 0.002 0 0 0.109 0 0.023 0.002 0.007 0 0 0 0 2.517
68.75 61.75 2005 1.529 0.256 0 0.554 0 0 0.125 0 0.209 0.003 0.011 0 0 0 0 2.687
72.25 61.75 2005 2.427 0.187 0 0.01 0 0 0.102 0 0.022 0.002 0.006 0 0 0 0 2.756
75.75 63.75 2005 1.187 0.106 0 0.002 0 0 0.139 0 0.024 0.002 0.005 0 0 0 0 1.465
79.75 62.75 2005 1.52 0.111 0 0.002 0 0 0.111 0 0.024 0.005 0.013 0 0 0 0 1.784
84.25 57.75 2005 2.84 0.252 0 0.22 0 0 0.103 0 0.043 0.004 0.013 0 0 0 0 3.475
93.75 55.25 2005 3.356 0.936 0 1.909 0 0 0.028 0 0.072 0 0.001 0 0 0 0 6.302
103.25 52.25 2005 4.116 1.359 0 0.82 0 0 0.024 0 0.045 0.001 0.002 0 0 0 0 6.367
113.75 53.25 2005 2.86 0.192 0.013 0.002 0 0 0.037 0 0.011 0.002 0.005 0 0 0 0 3.123
139.75 50.25 2005 1.572 0.099 0 0.001 0 0 0.095 0 0.024 0.003 0.008 0 0 0 0 1.801
156.25 55.25 2005 3.148 0.188 0 0 0 0 0.032 0.025 0.013 0.001 0.001 0 0 0 0 3.409
46.75 57.25 2005 3.824 0.22 0 2.892 0 0 0.024 0.011 0.059 0.001 0.004 0 0 0 0 7.035
82.75 59.25 2005 1.88 0.154 0 1.489 0 0 0.121 0 0.048 0.003 0.011 0 0 0 0 3.704
-159.75 62.25 2005 2.043 0.14 0 0.008 0 0 0.079 0 0.045 0.003 0.007 0 0 0 0 2.324
-155.25 64.75 2005 2.927 0.233 0 0.002 0 0 0.043 0 0.021 0.003 0.006 0 0 0 0 3.235
-149.75 66.25 2005 4.095 1.343 0 0.135 0 0 0.016 0 0.108 0 0 0 0 0 0 5.697
-134.75 62.25 2005 4.959 2.732 0 0.015 0 0 0.023 0 0.028 0.001 0.003 0 0 0 0 7.761
-126.75 58.75 2005 2.875 0.161 0 0.001 0 0 0.125 0 0.024 0.006 0.007 0 0 0 0 3.199
-122.25 57.25 2005 4.719 4.886 0 0.42 0 0 0.042 0 0.06 0.006 0.015 0 0 0 0 10.148
-117.25 62.25 2005 2.348 0.393 0 0.016 0 0 0.035 0 0.22 0.003 0.008 0 0 0 0 3.023
-112.25 56.75 2005 4.397 0.518 0 2.084 0 0 0.042 0 0.076 0.003 0.009 0 0 0 0 7.13
-107.75 57.25 2005 2.726 0.275 0 0.003 0 0 0.055 0 0.029 0.003 0.008 0 0 0 0 3.098
-103.25 58.75 2005 1.222 0.098 0 0.001 0 0 0.093 0 0.012 0.005 0.014 0 0 0 0 1.444
-97.25 54.75 2005 2.727 0.81 0 0.847 0 0 0.024 0 0.066 0.002 0.007 0 0 0 0 4.484
-93.25 53.25 2005 2.309 0.522 0 0.162 0 0 0.055 0 0.056 0.003 0.01 0 0 0 0 3.117
-89.75 52.75 2005 2.451 0.18 0 0.002 0 0 0.061 0 0.024 0.003 0.008 0 0 0 0 2.729
-86.25 54.75 2005 1.677 0.198 0 0.009 0 0 0.158 0 0.027 0.003 0.01 0 0 0 0 2.083
-82.25 53.75 2005 3.41 0.436 0 0.032 0 0 0.09 0 0.029 0.003 0.009 0 0 0 0 4.008
-76.75 53.25 2005 1.311 0.085 0 0.001 0 0 0.069 0 0.009 0.002 0.004 0 0 0 0 1.482
-72.25 51.75 2005 0.675 0.029 0 0.001 0 0 0.108 0 0.011 0.005 0.011 0 0 0 0 0.84
-65.25 50.75 2005 1.621 0.076 0 0.001 0 0 0.104 0 0.014 0.003 0.006 0 0 0 0 1.825
-57.75 49.75 2005 5.973 0.295 0 0 0.032 0 0.019 0.004 0.004 0 0 0 0 0 0 6.328
14.75 61.75 2005 4.829 0.203 0 0.001 0 0 0.048 0.013 0.011 0.001 0.003 0 0 0 0 5.108
21.25 65.25 2005 4.519 1.805 0 0.014 0.008 0 0.023 0.019 0.048 0.002 0.005 0 0 0 0 6.443
25.75 69.25 2005 1.368 0.07 0 0 0 0 0.064 0 0.013 0.004 0.009 0 0 0 0 1.528
29.25 65.25 2005 1.97 0.09 0 0.002 0 0 0.076 0.013 0.022 0.003 0.009 0 0 0 0 2.184
32.75 64.25 2005 2.202 0.107 0 0.001 0 0 0.072 0.026 0.015 0.003 0.008 0 0 0 0 2.434
36.25 61.75 2005 5.649 1.115 0 0.044 0 0 0.038 0.007 0.021 0.001 0.003 0 0 0 0 6.878
39.75 62.25 2005 3.173 0.607 0 1.017 0 0 0.073 0.009 0.091 0.001 0.006 0 0 0 0 4.976
43.25 60.25 2005 4.463 0.272 0 1.289 0 0 0.089 0.003 0.013 0.001 0.006 0 0 0 0 6.137
46.25 63.75 2005 3.179 0.27 0 0.048 0 0 0.123 0 0.018 0.003 0.01 0 0 0 0 3.651
49.25 65.75 2005 1.989 0.282 0 0.028 0 0 0.112 0 0.051 0.001 0.004 0 0 0 0 2.467
52.25 65.25 2005 1.283 0.046 0 0.001 0 0 0.062 0 0.012 0.004 0.009 0 0 0 0 1.417
55.75 60.75 2005 3.848 0.679 0 0.237 0 0 0.033 0 0.03 0 0 0 0 0 0 4.827
58.75 63.75 2005 0.855 0.054 0 0.002 0 0 0.274 0 0.026 0.003 0.006 0 0 0 0 1.221
61.75 64.25 2005 1.756 0.201 0 0.07 0 0 0.162 0 0.09 0.002 0.005 0 0 0 0 2.285
65.25 63.25 2005 2.21 0.165 0 0.002 0 0 0.084 0 0.019 0.003 0.007 0 0 0 0 2.489
68.75 62.25 2005 1.496 0.25 0 0.335 0 0 0.103 0 0.144 0.001 0.006 0 0 0 0 2.336
72.25 62.25 2005 1.99 0.241 0 0.002 0 0 0.117 0 0.012 0.001 0.002 0 0 0 0 2.365
75.75 64.25 2005 0.907 0.038 0 0 0 0 0.075 0 0.013 0.004 0.009 0 0 0 0 1.047
79.75 63.25 2005 1.267 0.132 0 0.004 0 0 0.143 0 0.023 0.003 0.011 0 0 0 0 1.584
84.25 58.25 2005 2.146 0.275 0 0.691 0 0 0.066 0 0.105 0.001 0.005 0 0 0 0 3.289
93.75 57.25 2005 2.015 0.159 0 2.044 0 0 0.083 0 0.149 0.003 0.012 0 0 0 0 4.465
103.25 55.25 2005 3.303 0.754 0 1.77 0 0 0.017 0 0.044 0 0.001 0 0 0 0 5.89
113.75 53.75 2005 2.152 0.421 0.002 0.03 0 0 0.094 0 0.054 0.001 0.003 0 0 0 0 2.757
139.75 50.75 2005 1.542 0.069 0 0.001 0 0 0.07 0 0.007 0.002 0.004 0 0 0 0 1.695
156.25 55.75 2005 3.216 0.159 0 0.001 0 0 0.04 0.01 0.013 0.003 0.005 0 0 0 0 3.446
46.75 59.25 2005 3.319 0.548 0 1.686 0 0 0.051 0.009 0.081 0.002 0.009 0 0 0 0 5.706
83.25 57.75 2005 3.499 0.291 0 0.118 0 0 0.049 0 0.009 0.003 0.009 0 0 0 0 3.977
-159.75 62.75 2005 1.917 0.204 0 0.005 0 0 0.089 0 0.035 0.003 0.008 0 0 0 0 2.262
-155.25 65.25 2005 2.592 0.104 0 0.001 0 0 0.056 0 0.013 0.002 0.004 0 0 0 0 2.771
-149.25 64.25 2005 3.462 1.591 0 1.306 0 0 0.013 0 0.141 0 0.002 0 0 0 0 6.515
-134.25 60.25 2005 5.352 2.033 0 0.002 0 0 0.037 0 0.012 0.002 0.005 0 0 0 0 7.444
-126.75 59.25 2005 4.915 1.185 0 0.003 0 0 0.034 0 0.043 0.001 0.002 0 0 0 0 6.183
-122.25 57.75 2005 4.328 2.47 0 1.137 0 0 0.062 0 0.065 0.004 0.011 0 0 0 0 8.078
-117.25 62.75 2005 0.006 0.005 3.104 0.001 0 0 0.121 0 0.271 0.006 0.021 0 0 0 0 3.534
-112.25 57.25 2005 4.108 1.415 0 1.353 0 0 0.027 0 0.064 0.002 0.005 0 0 0 0 6.975
-107.75 57.75 2005 2.528 0.202 0 0.002 0 0 0.067 0 0.02 0.004 0.01 0 0 0 0 2.832
-102.75 53.25 2005 2.827 0.375 0 3.924 0 0 0.049 0 0.082 0.003 0.012 0 0 0 0 7.272
-97.25 55.25 2005 2.547 0.617 0 0.268 0 0 0.05 0 0.094 0.003 0.01 0 0 0 0 3.59
-93.25 53.75 2005 2.363 0.464 0 0.413 0 0 0.04 0 0.122 0.002 0.005 0 0 0 0 3.409
-89.75 53.25 2005 2.528 0.24 0 0.003 0 0 0.053 0 0.027 0.002 0.007 0 0 0 0 2.859
-86.25 55.25 2005 1.117 0.085 0 0.004 0 0 0.195 0 0.035 0.004 0.012 0 0 0 0 1.451
-82.25 54.75 2005 2.994 0.41 0 0.019 0 0 0.095 0 0.058 0.002 0.005 0 0 0 0 3.583
-76.75 53.75 2005 1.677 0.07 0 0.001 0 0 0.105 0 0.014 0.003 0.007 0 0 0 0 1.877
-72.25 52.25 2005 0.144 0.017 0 0.001 0 0 0.131 0 0.014 0.007 0.016 0 0 0 0 0.33
-65.25 51.25 2005 1.19 0.018 0 0 0 0 0.07 0 0.001 0.001 0.003 0 0 0 0 1.284
-57.75 51.75 2005 0.353 0.039 0 0.001 0 0 0.12 0.006 0.01 0.003 0.008 0 0 0 0 0.54
14.75 62.25 2005 4.921 0.378 0 0.002 0 0 0.034 0.031 0.025 0.002 0.006 0 0 0 0 5.4
21.25 65.75 2005 3.824 0.579 0 0.005 0 0 0.075 0.03 0.041 0.004 0.01 0 0 0 0 4.569
26.25 61.25 2005 3.967 1.055 0 0.428 0.408 0 0.045 0.03 0.081 0.003 0.012 0 0 0 0 6.029
29.25 65.75 2005 2.027 0.097 0 0.001 0 0 0.057 0.005 0.011 0.002 0.005 0 0 0 0 2.205
32.75 64.75 2005 2.561 0.127 0 0 0 0 0.064 0.019 0.01 0.001 0.003 0 0 0 0 2.784
36.25 62.25 2005 4.304 0.274 0 0.005 0 0 0.037 0.021 0.027 0.002 0.007 0 0 0 0 4.677
39.75 62.75 2005 2.966 0.234 0 0.002 0 0 0.054 0.016 0.021 0.002 0.005 0 0 0 0 3.301
43.25 60.75 2005 3.993 0.684 0 0.004 0 0 0.052 0.013 0.021 0.002 0.006 0 0 0 0 4.774
46.25 64.25 2005 1.977 0.092 0 0.001 0 0 0.061 0 0.012 0.004 0.009 0 0 0 0 2.156
49.25 66.25 2005 1.58 0.209 0 0.032 0 0 0.138 0 0.089 0.003 0.009 0 0 0 0 2.06
52.25 65.75 2005 1.399 0.049 0 0 0 0 0.057 0 0.008 0.003 0.006 0 0 0 0 1.522
55.75 61.25 2005 3.504 0.546 0 0.049 0 0 0.046 0 0.063 0.001 0.003 0 0 0 0 4.211
58.75 65.25 2005 0.56 0.032 0 0.003 0 0 0.215 0 0.025 0.004 0.011 0 0 0 0 0.85
61.75 64.75 2005 1.406 0.133 0 0.001 0 0 0.216 0 0.01 0.003 0.007 0 0 0 0 1.776
65.25 63.75 2005 2.623 0.145 0 0.001 0 0 0.086 0 0.01 0.001 0.004 0 0 0 0 2.871
68.75 62.75 2005 1.546 0.231 0 0.162 0 0 0.117 0 0.15 0.001 0.006 0 0 0 0 2.214
72.25 62.75 2005 1.776 0.128 0 0.003 0 0 0.131 0 0.037 0.001 0.005 0 0 0 0 2.081
75.75 64.75 2005 0.712 0.065 0 0.002 0 0 0.161 0 0.034 0.003 0.008 0 0 0 0 0.984
79.75 63.75 2005 1.521 0.084 0 0.002 0 0 0.155 0 0.02 0.002 0.006 0 0 0 0 1.791
84.25 58.75 2005 1.549 0.267 0 0.976 0 0 0.117 0 0.113 0.003 0.01 0 0 0 0 3.037
93.75 58.25 2005 3.102 0.597 0 0.982 0 0 0.038 0 0.082 0 0.002 0 0 0 0 4.804
103.25 55.75 2005 2.36 0.388 0.008 0.199 0 0 0.07 0 0.083 0.003 0.012 0 0 0 0 3.124
113.75 54.25 2005 1.869 0.088 0 0 0 0 0.042 0 0.002 0.002 0.003 0 0 0 0 2.006
139.75 51.25 2005 1.841 0.254 0 0.006 0 0 0.112 0 0.043 0.004 0.012 0 0 0 0 2.272
156.25 56.25 2005 3.123 0.097 0 0 0 0 0.02 0 0.018 0.001 0.002 0 0 0 0 3.261
46.75 61.75 2005 3.35 0.56 0 1.192 0 0 0.071 0 0.078 0 0.001 0 0 0 0 5.251
83.25 60.25 2005 1.951 0.209 0 0.81 0 0 0.073 0 0.17 0.001 0.005 0 0 0 0 3.219
-159.75 63.25 2005 2.113 0.116 0 0.001 0 0 0.079 0 0.016 0.002 0.004 0 0 0 0 2.332
-155.25 65.75 2005 3.4 0.154 0 0 0 0 0.025 0 0.002 0 0 0 0 0 0 3.581
-149.25 64.75 2005 3.64 1.445 0 2.745 0 0 0.009 0 0.061 0 0 0 0 0 0 7.9
-134.25 60.75 2005 4.905 2.093 0 0.004 0 0 0.018 0 0.018 0.001 0.003 0 0 0 0 7.041
-126.75 59.75 2005 5.867 3.378 0 0.261 0 0 0.027 0 0.016 0 0 0 0 0 0 9.55
-122.25 58.25 2005 3.007 2.018 0 2.035 0 0 0.035 0 0.154 0.002 0.005 0 0 0 0 7.257
-116.75 59.25 2005 2.307 1.761 0 2.265 0 0 0.037 0 0.187 0.003 0.009 0 0 0 0 6.569
-112.25 57.75 2005 3.232 3.362 0 0.554 0 0 0.039 0 0.087 0.002 0.005 0 0 0 0 7.28
-107.75 58.25 2005 3.055 0.28 0 0.001 0 0 0.047 0 0.011 0.002 0.006 0 0 0 0 3.402
-102.75 53.75 2005 3.051 0.458 0 2.738 0 0 0.035 0 0.108 0.003 0.01 0 0 0 0 6.404
-97.25 55.75 2005 2.232 0.565 0 0.086 0 0 0.058 0 0.092 0.003 0.011 0 0 0 0 3.047
-93.25 54.25 2005 2.362 0.639 0 0.106 0 0 0.058 0 0.038 0.003 0.01 0 0 0 0 3.217
-89.75 53.75 2005 2.424 0.252 0 0.003 0 0 0.068 0 0.015 0.004 0.012 0 0 0 0 2.779
-85.75 48.25 2005 4.848 2.055 0 0.306 0 0 0.041 0.001 0.022 0.003 0.008 0 0 0 0 7.284
-81.75 49.25 2005 2.474 0.303 0 1.065 0 0 0.084 0 0.133 0.006 0.02 0 0 0 0 4.087
-76.75 54.25 2005 0.824 0.056 0 0.001 0 0 0.129 0 0.024 0.005 0.011 0 0 0 0 1.05
-72.25 52.75 2005 0.228 0.027 0 0 0 0 0.1 0 0.007 0.005 0.012 0 0 0 0 0.38
-65.25 51.75 2005 0.675 0.027 0 0.001 0 0 0.097 0 0.01 0.005 0.011 0 0 0 0 0.827
-57.25 47.75 2005 6.77 0.745 0 0.002 0.112 0 0.025 0.016 0.019 0.001 0.003 0 0 0 0 7.694
14.75 62.75 2005 5.534 0.267 0 0.002 0.004 0 0.036 0.012 0.015 0.002 0.005 0 0 0 0 5.877
21.25 66.25 2005 3.766 0.223 0 0.001 0 0 0.046 0.007 0.014 0.001 0.004 0 0 0 0 4.062
26.25 61.75 2005 5.475 1.055 0 0.054 0.294 0 0.012 0.007 0.035 0 0 0 0 0 0 6.932
29.25 66.25 2005 1.949 0.083 0 0.001 0 0 0.059 0.012 0.021 0.003 0.007 0 0 0 0 2.136
32.75 65.25 2005 3.08 0.197 0 0.001 0 0 0.049 0.012 0.009 0.002 0.005 0 0 0 0 3.354
36.25 62.75 2005 3.837 0.289 0 0.002 0 0 0.031 0.014 0.009 0.001 0.003 0 0 0 0 4.186
39.75 63.25 2005 3.186 0.269 0 0.002 0 0 0.046 0.007 0.021 0.001 0.003 0 0 0 0 3.535
43.25 61.25 2005 3.24 0.508 0 0.007 0 0 0.057 0.015 0.04 0.003 0.008 0 0 0 0 3.877
46.25 64.75 2005 2.128 0.101 0 0 0 0 0.045 0 0.007 0.001 0.003 0 0 0 0 2.286
49.25 66.75 2005 2.131 0.134 0 0.002 0 0 0.112 0 0.035 0.001 0.004 0 0 0 0 2.419
52.75 58.25 2005 3.738 0.3 0 1.231 0 0 0.072 0.008 0.156 0.002 0.007 0 0 0 0 5.515
55.75 61.75 2005 2.393 0.107 0 0.001 0 0 0.049 0 0.008 0.003 0.007 0 0 0 0 2.567
59.25 54.75 2005 3.687 0.836 0 1.689 0 0 0.023 0 0.074 0.001 0.002 0 0 0 0 6.311
61.75 66.25 2005 0.272 0.02 0 0.001 0 0 0.156 0 0.02 0.004 0.009 0 0 0 0 0.481
65.25 64.25 2005 2.17 0.253 0 0.032 0 0 0.141 0 0.045 0.003 0.008 0 0 0 0 2.651
68.75 63.25 2005 1.299 0.071 0 0.001 0 0 0.062 0 0.015 0.003 0.009 0 0 0 0 1.46
72.25 63.25 2005 1.242 0.059 0 0.001 0 0 0.071 0 0.011 0.003 0.009 0 0 0 0 1.397
75.75 65.25 2005 0.88 0.037 0 0 0 0 0.144 0 0.011 0.002 0.005 0 0 0 0 1.08
79.75 64.25 2005 1.353 0.065 0 0 0 0 0.076 0 0.011 0.002 0.005 0 0 0 0 1.511
84.25 59.25 2005 1.899 0.169 0 1.188 0 0 0.06 0 0.154 0 0.002 0 0 0 0 3.472
93.75 58.75 2005 2.347 0.417 0 0.089 0 0 0.107 0 0.029 0.004 0.011 0 0 0 0 3.004
103.75 50.75 2005 2.933 1.996 0 0.502 0 0 0.072 0 0.097 0.005 0.014 0 0 0 0 5.618
114.25 52.25 2005 2.987 0.426 1.233 0.037 0 0 0.012 0 0.06 0 0.001 0 0 0 0 4.756
139.75 51.75 2005 2.076 0.467 0 1.104 0 0 0.017 0 0.091 0.001 0.002 0 0 0 0 3.758
156.25 56.75 2005 3.29 0.347 0 0.001 0 0 0.017 0 0.03 0.001 0.001 0 0 0 0 3.687
47.25 56.75 2005 3.517 0.277 0 3.156 0 0 0.036 0.006 0.106 0.001 0.004 0 0 0 0 7.103
84.75 58.75 2005 2.394 0.275 0 0.801 0 0 0.07 0 0.028 0.002 0.009 0 0 0 0 3.579
-159.75 63.75 2005 1.412 0.058 0 0 0 0 0.11 0 0.008 0.004 0.006 0 0 0 0 1.598
-155.25 66.25 2005 2.66 0.141 0 0 0 0 0.049 0 0.009 0.001 0.001 0 0 0 0 2.862
-149.25 65.25 2005 3.403 1.446 0 0.736 0 0 0.034 0 0.103 0.003 0.009 0 0 0 0 5.733
-134.25 61.25 2005 4.315 1.302 0 0.006 0 0 0.055 0 0.056 0.004 0.009 0 0 0 0 5.747
-126.75 60.25 2005 4.442 0.938 0 0.005 0 0 0.084 0 0.047 0.003 0.007 0 0 0 0 5.526
-122.25 58.75 2005 4.295 0.921 0 2.177 0 0 0.038 0 0.12 0.002 0.007 0 0 0 0 7.56
-116.75 59.75 2005 3.078 1.221 0 2.365 0 0 0.025 0 0.128 0.001 0.003 0 0 0 0 6.819
-112.25 58.25 2005 3.554 1.268 0 1.812 0 0 0.032 0 0.069 0.002 0.004 0 0 0 0 6.741
-107.75 58.75 2005 3.087 0.474 0 0.002 0 0 0.032 0 0.016 0.002 0.004 0 0 0 0 3.617
-102.75 54.25 2005 3.521 0.393 0 1.228 0 0 0.044 0 0.095 0.003 0.011 0 0 0 0 5.296
-97.25 56.25 2005 2.174 0.426 0 0.029 0 0 0.091 0 0.06 0.003 0.011 0 0 0 0 2.794
-93.25 54.75 2005 2.158 0.351 0 0.05 0 0 0.06 0 0.037 0.003 0.009 0 0 0 0 2.668
